Model,Scenario,Region,Variable,unit,subannual,2050
Frigg 0.1.0,DKFlex,Denmark,Final Energy|Electricity|Heat,MWh/hour,11-01 11:00+1,48.79722056
Frigg 0.1.0,DKFlex,Denmark,Final Energy|Electricity|Heat,MWh/hour,11-01 12:00+1,20.40745246
Frigg 0.1.0,DKFlex,Denmark,Final Energy|Electricity|Heat,MWh/hour,11-01 13:00+1,75.2666252
Frigg 0.1.0,DKFlex,Denmark,Final Energy|Electricity|Heat,MWh/hour,11-01 14:00+1,122.3706961
Frigg 0.1.0,DKFlex,Denmark,Final Energy|Electricity|Heat,MWh/hour,11-01 15:00+1,89.19922853
Frigg 0.1.0,DKFlex,Denmark,Final Energy|Electricity|Heat,MWh/hour,11-01 16:00+1,149.2741073
Frigg 0.1.0,DKFlex,Denmark,Final Energy|Electricity|Heat,MWh/hour,11-01 17:00+1,132.4270775
Frigg 0.1.0,DKFlex,Denmark,Final Energy|Electricity|Heat,MWh/hour,11-01 18:00+1,87.05188964
Frigg 0.1.0,DKFlex,Denmark,Final Energy|Electricity|Heat,MWh/hour,11-01 19:00+1,141.0507849
Frigg 0.1.0,DKFlex,Denmark,Final Energy|Electricity|Heat,MWh/hour,11-01 20:00+1,69.35753595
Frigg 0.1.0,DKFlex,Denmark,Final Energy|Electricity|Heat,MWh/hour,11-01 21:00+1,32.72386606
Frigg 0.1.0,DKFlex,Denmark,Final Energy|Electricity|Heat,MWh/hour,11-01 22:00+1,39.06953503
Frigg 0.1.0,DKFlex,Denmark,Final Energy|Electricity|Heat,MWh/hour,11-01 23:00+1,185.1177993
Frigg 0.1.0,DKFlex,Denmark,Final Energy|Electricity|Heat,MWh/hour,11-02 00:00+1,67.94205469
Frigg 0.1.0,DKFlex,Denmark,Final Energy|Electricity|Heat,MWh/hour,11-02 01:00+1,14.07974913
Frigg 0.1.0,DKFlex,Denmark,Final Energy|Electricity|Heat,MWh/hour,11-02 02:00+1,8.693449257
Frigg 0.1.0,DKFlex,Denmark,Final Energy|Electricity|Heat,MWh/hour,11-02 03:00+1,19.95433601
Frigg 0.1.0,DKFlex,Denmark,Final Energy|Electricity|Heat,MWh/hour,11-02 04:00+1,126.0231951
Frigg 0.1.0,DKFlex,Denmark,Final Energy|Electricity|Heat,MWh/hour,11-02 05:00+1,153.8442252
Frigg 0.1.0,DKFlex,Denmark,Final Energy|Electricity|Heat,MWh/hour,11-02 06:00+1,46.92320899
Frigg 0.1.0,DKFlex,Denmark,Final Energy|Electricity|Heat,MWh/hour,11-02 07:00+1,172.9503601
Frigg 0.1.0,DKFlex,Denmark,Final Energy|Electricity|Heat,MWh/hour,11-02 08:00+1,142.862071
Frigg 0.1.0,DKFlex,Denmark,Final Energy|Electricity|Heat,MWh/hour,11-02 09:00+1,0.7284764
Frigg 0.1.0,DKFlex,Denmark,Final Energy|Electricity|Heat,MWh/hour,11-02 10:00+1,32.1391818
Frigg 0.1.0,DKFlex,Denmark,Final Energy|Electricity|Heat,MWh/hour,11-02 11:00+1,33.77409028
Frigg 0.1.0,DKFlex,Denmark,Final Energy|Electricity|Heat,MWh/hour,11-02 12:00+1,7.573844919
Frigg 0.1.0,DKFlex,Denmark,Final Energy|Electricity|Heat,MWh/hour,11-02 13:00+1,13.73283839
Frigg 0.1.0,DKFlex,Denmark,Final Energy|Electricity|Heat,MWh/hour,11-02 14:00+1,21.91256748
Frigg 0.1.0,DKFlex,Denmark,Final Energy|Electricity|Heat,MWh/hour,11-02 15:00+1,2.816102057
Frigg 0.1.0,DKFlex,Denmark,Final Energy|Electricity|Heat,MWh/hour,11-02 16:00+1,9.680117033
Frigg 0.1.0,DKFlex,Denmark,Final Energy|Electricity|Heat,MWh/hour,11-02 17:00+1,91.40035111
Frigg 0.1.0,DKFlex,Denmark,Final Energy|Electricity|Heat,MWh/hour,11-02 18:00+1,107.5243458
Frigg 0.1.0,DKFlex,Denmark,Final Energy|Electricity|Heat,MWh/hour,11-02 19:00+1,91.0721076
Frigg 0.1.0,DKFlex,Denmark,Final Energy|Electricity|Heat,MWh/hour,11-02 20:00+1,106.0546873
Frigg 0.1.0,DKFlex,Denmark,Final Energy|Electricity|Heat,MWh/hour,11-02 21:00+1,90.99710022
Frigg 0.1.0,DKFlex,Denmark,Final Energy|Electricity|Heat,MWh/hour,11-02 22:00+1,174.3769691
Frigg 0.1.0,DKFlex,Denmark,Final Energy|Electricity|Heat,MWh/hour,11-02 23:00+1,108.2354457
Frigg 0.1.0,DKFlex,Denmark,Final Energy|Electricity|Heat,MWh/hour,11-03 00:00+1,119.7717287
Frigg 0.1.0,DKFlex,Denmark,Final Energy|Electricity|Heat,MWh/hour,11-03 01:00+1,148.3276164
Frigg 0.1.0,DKFlex,Denmark,Final Energy|Electricity|Heat,MWh/hour,11-03 02:00+1,10.83919071
Frigg 0.1.0,DKFlex,Denmark,Final Energy|Electricity|Heat,MWh/hour,11-03 03:00+1,105.2867211
Frigg 0.1.0,DKFlex,Denmark,Final Energy|Electricity|Heat,MWh/hour,11-03 04:00+1,9.187436964
Frigg 0.1.0,DKFlex,Denmark,Final Energy|Electricity|Heat,MWh/hour,11-03 05:00+1,193.8560171
Frigg 0.1.0,DKFlex,Denmark,Final Energy|Electricity|Heat,MWh/hour,11-03 06:00+1,61.21443235
Frigg 0.1.0,DKFlex,Denmark,Final Energy|Electricity|Heat,MWh/hour,11-03 07:00+1,14.80039063
Frigg 0.1.0,DKFlex,Denmark,Final Energy|Electricity|Heat,MWh/hour,11-03 08:00+1,195.9818688
Frigg 0.1.0,DKFlex,Denmark,Final Energy|Electricity|Heat,MWh/hour,11-03 09:00+1,136.1351748
Frigg 0.1.0,DKFlex,Denmark,Final Energy|Electricity|Heat,MWh/hour,11-03 10:00+1,80.40469427
Frigg 0.1.0,DKFlex,Denmark,Final Energy|Electricity|Heat,MWh/hour,11-03 11:00+1,196.5707961
Frigg 0.1.0,DKFlex,Denmark,Final Energy|Electricity|Heat,MWh/hour,11-03 12:00+1,42.61581503
Frigg 0.1.0,DKFlex,Denmark,Final Energy|Electricity|Heat,MWh/hour,11-03 13:00+1,152.3918718
Frigg 0.1.0,DKFlex,Denmark,Final Energy|Electricity|Heat,MWh/hour,11-03 14:00+1,16.46586375
Frigg 0.1.0,DKFlex,Denmark,Final Energy|Electricity|Heat,MWh/hour,11-03 15:00+1,77.04392473
Frigg 0.1.0,DKFlex,Denmark,Final Energy|Electricity|Heat,MWh/hour,11-03 16:00+1,60.34270738
Frigg 0.1.0,DKFlex,Denmark,Final Energy|Electricity|Heat,MWh/hour,11-03 17:00+1,41.03196879
Frigg 0.1.0,DKFlex,Denmark,Final Energy|Electricity|Heat,MWh/hour,11-03 18:00+1,153.7114715
Frigg 0.1.0,DKFlex,Denmark,Final Energy|Electricity|Heat,MWh/hour,11-03 19:00+1,42.41338675
Frigg 0.1.0,DKFlex,Denmark,Final Energy|Electricity|Heat,MWh/hour,11-03 20:00+1,158.9522859
Frigg 0.1.0,DKFlex,Denmark,Final Energy|Electricity|Heat,MWh/hour,11-03 21:00+1,164.6675588
Frigg 0.1.0,DKFlex,Denmark,Final Energy|Electricity|Heat,MWh/hour,11-03 22:00+1,171.6631769
Frigg 0.1.0,DKFlex,Denmark,Final Energy|Electricity|Heat,MWh/hour,11-03 23:00+1,157.7055645
Frigg 0.1.0,DKFlex,Denmark,Final Energy|Electricity|Heat,MWh/hour,11-04 00:00+1,127.2689894
Frigg 0.1.0,DKFlex,Denmark,Final Energy|Electricity|Heat,MWh/hour,11-04 01:00+1,129.5008049
Frigg 0.1.0,DKFlex,Denmark,Final Energy|Electricity|Heat,MWh/hour,11-04 02:00+1,199.7166848
Frigg 0.1.0,DKFlex,Denmark,Final Energy|Electricity|Heat,MWh/hour,11-04 03:00+1,72.9042029
Frigg 0.1.0,DKFlex,Denmark,Final Energy|Electricity|Heat,MWh/hour,11-04 04:00+1,158.3560322
Frigg 0.1.0,DKFlex,Denmark,Final Energy|Electricity|Heat,MWh/hour,11-04 05:00+1,27.09267859
Frigg 0.1.0,DKFlex,Denmark,Final Energy|Electricity|Heat,MWh/hour,11-04 06:00+1,185.9043822
Frigg 0.1.0,DKFlex,Denmark,Final Energy|Electricity|Heat,MWh/hour,11-04 07:00+1,89.4977659
Frigg 0.1.0,DKFlex,Denmark,Final Energy|Electricity|Heat,MWh/hour,11-04 08:00+1,50.38649671
Frigg 0.1.0,DKFlex,Denmark,Final Energy|Electricity|Heat,MWh/hour,11-04 09:00+1,18.59202311
Frigg 0.1.0,DKFlex,Denmark,Final Energy|Electricity|Heat,MWh/hour,11-04 10:00+1,16.31735196
Frigg 0.1.0,DKFlex,Denmark,Final Energy|Electricity|Heat,MWh/hour,11-04 11:00+1,26.82562977
Frigg 0.1.0,DKFlex,Denmark,Final Energy|Electricity|Heat,MWh/hour,11-04 12:00+1,46.89810283
Frigg 0.1.0,DKFlex,Denmark,Final Energy|Electricity|Heat,MWh/hour,11-04 13:00+1,196.8081283
Frigg 0.1.0,DKFlex,Denmark,Final Energy|Electricity|Heat,MWh/hour,11-04 14:00+1,134.4996781
Frigg 0.1.0,DKFlex,Denmark,Final Energy|Electricity|Heat,MWh/hour,11-04 15:00+1,138.8119373
Frigg 0.1.0,DKFlex,Denmark,Final Energy|Electricity|Heat,MWh/hour,11-04 16:00+1,157.7151822
Frigg 0.1.0,DKFlex,Denmark,Final Energy|Electricity|Heat,MWh/hour,11-04 17:00+1,189.622119
Frigg 0.1.0,DKFlex,Denmark,Final Energy|Electricity|Heat,MWh/hour,11-04 18:00+1,188.3529616
Frigg 0.1.0,DKFlex,Denmark,Final Energy|Electricity|Heat,MWh/hour,11-04 19:00+1,121.1256111
Frigg 0.1.0,DKFlex,Denmark,Final Energy|Electricity|Heat,MWh/hour,11-04 20:00+1,12.67512465
Frigg 0.1.0,DKFlex,Denmark,Final Energy|Electricity|Heat,MWh/hour,11-04 21:00+1,114.3553053
Frigg 0.1.0,DKFlex,Denmark,Final Energy|Electricity|Heat,MWh/hour,11-04 22:00+1,67.7040939
Frigg 0.1.0,DKFlex,Denmark,Final Energy|Electricity|Heat,MWh/hour,11-04 23:00+1,122.4725112
Frigg 0.1.0,DKFlex,Denmark,Final Energy|Electricity|Heat,MWh/hour,11-05 00:00+1,12.29740597
Frigg 0.1.0,DKFlex,Denmark,Final Energy|Electricity|Heat,MWh/hour,11-05 01:00+1,183.0787902
Frigg 0.1.0,DKFlex,Denmark,Final Energy|Electricity|Heat,MWh/hour,11-05 02:00+1,198.7106348
Frigg 0.1.0,DKFlex,Denmark,Final Energy|Electricity|Heat,MWh/hour,11-05 03:00+1,49.53126483
Frigg 0.1.0,DKFlex,Denmark,Final Energy|Electricity|Heat,MWh/hour,11-05 04:00+1,17.10274471
Frigg 0.1.0,DKFlex,Denmark,Final Energy|Electricity|Heat,MWh/hour,11-05 05:00+1,151.231206
Frigg 0.1.0,DKFlex,Denmark,Final Energy|Electricity|Heat,MWh/hour,11-05 06:00+1,39.61238585
Frigg 0.1.0,DKFlex,Denmark,Final Energy|Electricity|Heat,MWh/hour,11-05 07:00+1,174.012583
Frigg 0.1.0,DKFlex,Denmark,Final Energy|Electricity|Heat,MWh/hour,11-05 08:00+1,134.2171755
Frigg 0.1.0,DKFlex,Denmark,Final Energy|Electricity|Heat,MWh/hour,11-05 09:00+1,192.088902
Frigg 0.1.0,DKFlex,Denmark,Final Energy|Electricity|Heat,MWh/hour,11-05 10:00+1,43.47721757
Frigg 0.1.0,DKFlex,Denmark,Final Energy|Electricity|Heat,MWh/hour,11-05 11:00+1,177.1197509
Frigg 0.1.0,DKFlex,Denmark,Final Energy|Electricity|Heat,MWh/hour,11-05 12:00+1,70.60156633
Frigg 0.1.0,DKFlex,Denmark,Final Energy|Electricity|Heat,MWh/hour,11-05 13:00+1,47.01789291
Frigg 0.1.0,DKFlex,Denmark,Final Energy|Electricity|Heat,MWh/hour,11-05 14:00+1,184.6809702
Frigg 0.1.0,DKFlex,Denmark,Final Energy|Electricity|Heat,MWh/hour,11-05 15:00+1,45.20845761
Frigg 0.1.0,DKFlex,Denmark,Final Energy|Electricity|Heat,MWh/hour,11-05 16:00+1,58.19356929
Frigg 0.1.0,DKFlex,Denmark,Final Energy|Electricity|Heat,MWh/hour,11-05 17:00+1,23.67304087
Frigg 0.1.0,DKFlex,Denmark,Final Energy|Electricity|Heat,MWh/hour,11-05 18:00+1,37.75191528
Frigg 0.1.0,DKFlex,Denmark,Final Energy|Electricity|Heat,MWh/hour,11-05 19:00+1,151.907769
Frigg 0.1.0,DKFlex,Denmark,Final Energy|Electricity|Heat,MWh/hour,11-05 20:00+1,82.47570578
Frigg 0.1.0,DKFlex,Denmark,Final Energy|Electricity|Heat,MWh/hour,11-05 21:00+1,34.65601412
Frigg 0.1.0,DKFlex,Denmark,Final Energy|Electricity|Heat,MWh/hour,11-05 22:00+1,108.2384948
Frigg 0.1.0,DKFlex,Denmark,Final Energy|Electricity|Heat,MWh/hour,11-05 23:00+1,46.50495069
Frigg 0.1.0,DKFlex,Denmark,Final Energy|Electricity|Heat,MWh/hour,11-06 00:00+1,143.8920614
Frigg 0.1.0,DKFlex,Denmark,Final Energy|Electricity|Heat,MWh/hour,11-06 01:00+1,165.9481596
Frigg 0.1.0,DKFlex,Denmark,Final Energy|Electricity|Heat,MWh/hour,11-06 02:00+1,183.6770456
Frigg 0.1.0,DKFlex,Denmark,Final Energy|Electricity|Heat,MWh/hour,11-06 03:00+1,128.3312956
Frigg 0.1.0,DKFlex,Denmark,Final Energy|Electricity|Heat,MWh/hour,11-06 04:00+1,22.5385764
Frigg 0.1.0,DKFlex,Denmark,Final Energy|Electricity|Heat,MWh/hour,11-06 05:00+1,190.826741
Frigg 0.1.0,DKFlex,Denmark,Final Energy|Electricity|Heat,MWh/hour,11-06 06:00+1,185.2942037
Frigg 0.1.0,DKFlex,Denmark,Final Energy|Electricity|Heat,MWh/hour,11-06 07:00+1,172.2411263
Frigg 0.1.0,DKFlex,Denmark,Final Energy|Electricity|Heat,MWh/hour,11-06 08:00+1,190.6642806
Frigg 0.1.0,DKFlex,Denmark,Final Energy|Electricity|Heat,MWh/hour,11-06 09:00+1,37.73365438
Frigg 0.1.0,DKFlex,Denmark,Final Energy|Electricity|Heat,MWh/hour,11-06 10:00+1,7.854863391
Frigg 0.1.0,DKFlex,Denmark,Final Energy|Electricity|Heat,MWh/hour,11-06 11:00+1,150.2207887
Frigg 0.1.0,DKFlex,Denmark,Final Energy|Electricity|Heat,MWh/hour,11-06 12:00+1,175.0944238
Frigg 0.1.0,DKFlex,Denmark,Final Energy|Electricity|Heat,MWh/hour,11-06 13:00+1,35.98185365
Frigg 0.1.0,DKFlex,Denmark,Final Energy|Electricity|Heat,MWh/hour,11-06 14:00+1,122.7874673
Frigg 0.1.0,DKFlex,Denmark,Final Energy|Electricity|Heat,MWh/hour,11-06 15:00+1,153.6021056
Frigg 0.1.0,DKFlex,Denmark,Final Energy|Electricity|Heat,MWh/hour,11-06 16:00+1,4.692847898
Frigg 0.1.0,DKFlex,Denmark,Final Energy|Electricity|Heat,MWh/hour,11-06 17:00+1,180.8711425
Frigg 0.1.0,DKFlex,Denmark,Final Energy|Electricity|Heat,MWh/hour,11-06 18:00+1,129.3827167
Frigg 0.1.0,DKFlex,Denmark,Final Energy|Electricity|Heat,MWh/hour,11-06 19:00+1,33.61100467
Frigg 0.1.0,DKFlex,Denmark,Final Energy|Electricity|Heat,MWh/hour,11-06 20:00+1,9.73905934
Frigg 0.1.0,DKFlex,Denmark,Final Energy|Electricity|Heat,MWh/hour,11-06 21:00+1,49.66480313
Frigg 0.1.0,DKFlex,Denmark,Final Energy|Electricity|Heat,MWh/hour,11-06 22:00+1,106.6705428
Frigg 0.1.0,DKFlex,Denmark,Final Energy|Electricity|Heat,MWh/hour,11-06 23:00+1,65.98866969
Frigg 0.1.0,DKFlex,Denmark,Final Energy|Electricity|Heat,MWh/hour,11-07 00:00+1,97.59509246
Frigg 0.1.0,DKFlex,Denmark,Final Energy|Electricity|Heat,MWh/hour,11-07 01:00+1,153.3741828
Frigg 0.1.0,DKFlex,Denmark,Final Energy|Electricity|Heat,MWh/hour,11-07 02:00+1,17.18027868
Frigg 0.1.0,DKFlex,Denmark,Final Energy|Electricity|Heat,MWh/hour,11-07 03:00+1,71.43106118
Frigg 0.1.0,DKFlex,Denmark,Final Energy|Electricity|Heat,MWh/hour,11-07 04:00+1,11.82103022
Frigg 0.1.0,DKFlex,Denmark,Final Energy|Electricity|Heat,MWh/hour,11-07 05:00+1,131.0869411
Frigg 0.1.0,DKFlex,Denmark,Final Energy|Electricity|Heat,MWh/hour,11-07 06:00+1,133.5109726
Frigg 0.1.0,DKFlex,Denmark,Final Energy|Electricity|Heat,MWh/hour,11-07 07:00+1,178.5126749
Frigg 0.1.0,DKFlex,Denmark,Final Energy|Electricity|Heat,MWh/hour,11-07 08:00+1,116.0967485
Frigg 0.1.0,DKFlex,Denmark,Final Energy|Electricity|Heat,MWh/hour,11-07 09:00+1,175.4524305
Frigg 0.1.0,DKFlex,Denmark,Final Energy|Electricity|Heat,MWh/hour,11-07 10:00+1,110.7504245
Frigg 0.1.0,DKFlex,Denmark,Final Energy|Electricity|Heat,MWh/hour,11-07 11:00+1,123.9781186
Frigg 0.1.0,DKFlex,Denmark,Final Energy|Electricity|Heat,MWh/hour,11-07 12:00+1,21.51178186
Frigg 0.1.0,DKFlex,Denmark,Final Energy|Electricity|Heat,MWh/hour,11-07 13:00+1,142.4787862
Frigg 0.1.0,DKFlex,Denmark,Final Energy|Electricity|Heat,MWh/hour,11-07 14:00+1,100.3939199
Frigg 0.1.0,DKFlex,Denmark,Final Energy|Electricity|Heat,MWh/hour,11-07 15:00+1,143.8496804
Frigg 0.1.0,DKFlex,Denmark,Final Energy|Electricity|Heat,MWh/hour,11-07 16:00+1,92.00379467
Frigg 0.1.0,DKFlex,Denmark,Final Energy|Electricity|Heat,MWh/hour,11-07 17:00+1,104.943681
Frigg 0.1.0,DKFlex,Denmark,Final Energy|Electricity|Heat,MWh/hour,11-07 18:00+1,29.75592889
Frigg 0.1.0,DKFlex,Denmark,Final Energy|Electricity|Heat,MWh/hour,11-07 19:00+1,81.93976896
Frigg 0.1.0,DKFlex,Denmark,Final Energy|Electricity|Heat,MWh/hour,11-07 20:00+1,196.0138384
Frigg 0.1.0,DKFlex,Denmark,Final Energy|Electricity|Heat,MWh/hour,11-07 21:00+1,36.56393274
Frigg 0.1.0,DKFlex,Denmark,Final Energy|Electricity|Heat,MWh/hour,11-07 22:00+1,64.87430129
Frigg 0.1.0,DKFlex,Denmark,Final Energy|Electricity|Heat,MWh/hour,11-07 23:00+1,75.68373628
Frigg 0.1.0,DKFlex,Denmark,Final Energy|Electricity|Heat,MWh/hour,11-08 00:00+1,59.56043414
Frigg 0.1.0,DKFlex,Denmark,Final Energy|Electricity|Heat,MWh/hour,11-08 01:00+1,67.22288604
Frigg 0.1.0,DKFlex,Denmark,Final Energy|Electricity|Heat,MWh/hour,11-08 02:00+1,164.3557658
Frigg 0.1.0,DKFlex,Denmark,Final Energy|Electricity|Heat,MWh/hour,11-08 03:00+1,179.9485324
Frigg 0.1.0,DKFlex,Denmark,Final Energy|Electricity|Heat,MWh/hour,11-08 04:00+1,78.25257932
Frigg 0.1.0,DKFlex,Denmark,Final Energy|Electricity|Heat,MWh/hour,11-08 05:00+1,164.7148321
Frigg 0.1.0,DKFlex,Denmark,Final Energy|Electricity|Heat,MWh/hour,11-08 06:00+1,70.7409312
Frigg 0.1.0,DKFlex,Denmark,Final Energy|Electricity|Heat,MWh/hour,11-08 07:00+1,100.0113373
Frigg 0.1.0,DKFlex,Denmark,Final Energy|Electricity|Heat,MWh/hour,11-08 08:00+1,124.4418726
Frigg 0.1.0,DKFlex,Denmark,Final Energy|Electricity|Heat,MWh/hour,11-08 09:00+1,45.90809727
Frigg 0.1.0,DKFlex,Denmark,Final Energy|Electricity|Heat,MWh/hour,11-08 10:00+1,123.1019015
Frigg 0.1.0,DKFlex,Denmark,Final Energy|Electricity|Heat,MWh/hour,11-08 11:00+1,142.2291095
Frigg 0.1.0,DKFlex,Denmark,Final Energy|Electricity|Heat,MWh/hour,11-08 12:00+1,199.166052
Frigg 0.1.0,DKFlex,Denmark,Final Energy|Electricity|Heat,MWh/hour,11-08 13:00+1,41.62691383
Frigg 0.1.0,DKFlex,Denmark,Final Energy|Electricity|Heat,MWh/hour,11-08 14:00+1,186.6211035
Frigg 0.1.0,DKFlex,Denmark,Final Energy|Electricity|Heat,MWh/hour,11-08 15:00+1,121.7899223
Frigg 0.1.0,DKFlex,Denmark,Final Energy|Electricity|Heat,MWh/hour,11-08 16:00+1,146.7890879
Frigg 0.1.0,DKFlex,Denmark,Final Energy|Electricity|Heat,MWh/hour,11-08 17:00+1,165.0066328
Frigg 0.1.0,DKFlex,Denmark,Final Energy|Electricity|Heat,MWh/hour,11-08 18:00+1,194.7199473
Frigg 0.1.0,DKFlex,Denmark,Final Energy|Electricity|Heat,MWh/hour,11-08 19:00+1,183.4343218
Frigg 0.1.0,DKFlex,Denmark,Final Energy|Electricity|Heat,MWh/hour,11-08 20:00+1,129.4611146
Frigg 0.1.0,DKFlex,Denmark,Final Energy|Electricity|Heat,MWh/hour,11-08 21:00+1,92.11475246
Frigg 0.1.0,DKFlex,Denmark,Final Energy|Electricity|Heat,MWh/hour,11-08 22:00+1,149.3410747
Frigg 0.1.0,DKFlex,Denmark,Final Energy|Electricity|Heat,MWh/hour,11-08 23:00+1,52.98741465
Frigg 0.1.0,DKFlex,Denmark,Final Energy|Electricity|Heat,MWh/hour,11-09 00:00+1,47.33972349
Frigg 0.1.0,DKFlex,Denmark,Final Energy|Electricity|Heat,MWh/hour,11-09 01:00+1,109.5269387
Frigg 0.1.0,DKFlex,Denmark,Final Energy|Electricity|Heat,MWh/hour,11-09 02:00+1,157.3584672
Frigg 0.1.0,DKFlex,Denmark,Final Energy|Electricity|Heat,MWh/hour,11-09 03:00+1,40.36693099
Frigg 0.1.0,DKFlex,Denmark,Final Energy|Electricity|Heat,MWh/hour,11-09 04:00+1,45.42860842
Frigg 0.1.0,DKFlex,Denmark,Final Energy|Electricity|Heat,MWh/hour,11-09 05:00+1,78.68614611
Frigg 0.1.0,DKFlex,Denmark,Final Energy|Electricity|Heat,MWh/hour,11-09 06:00+1,141.8579307
Frigg 0.1.0,DKFlex,Denmark,Final Energy|Electricity|Heat,MWh/hour,11-09 07:00+1,65.28613025
Frigg 0.1.0,DKFlex,Denmark,Final Energy|Electricity|Heat,MWh/hour,11-09 08:00+1,79.32566713
Frigg 0.1.0,DKFlex,Denmark,Final Energy|Electricity|Heat,MWh/hour,11-09 09:00+1,98.26265901
Frigg 0.1.0,DKFlex,Denmark,Final Energy|Electricity|Heat,MWh/hour,11-09 10:00+1,136.3395222
Frigg 0.1.0,DKFlex,Denmark,Final Energy|Electricity|Heat,MWh/hour,11-09 11:00+1,83.37779334
Frigg 0.1.0,DKFlex,Denmark,Final Energy|Electricity|Heat,MWh/hour,11-09 12:00+1,149.2150577
Frigg 0.1.0,DKFlex,Denmark,Final Energy|Electricity|Heat,MWh/hour,11-09 13:00+1,101.6973803
Frigg 0.1.0,DKFlex,Denmark,Final Energy|Electricity|Heat,MWh/hour,11-09 14:00+1,188.4183179
Frigg 0.1.0,DKFlex,Denmark,Final Energy|Electricity|Heat,MWh/hour,11-09 15:00+1,81.736788
Frigg 0.1.0,DKFlex,Denmark,Final Energy|Electricity|Heat,MWh/hour,11-09 16:00+1,154.7122161
Frigg 0.1.0,DKFlex,Denmark,Final Energy|Electricity|Heat,MWh/hour,11-09 17:00+1,5.174617687
Frigg 0.1.0,DKFlex,Denmark,Final Energy|Electricity|Heat,MWh/hour,11-09 18:00+1,68.31640831
Frigg 0.1.0,DKFlex,Denmark,Final Energy|Electricity|Heat,MWh/hour,11-09 19:00+1,84.23092809
Frigg 0.1.0,DKFlex,Denmark,Final Energy|Electricity|Heat,MWh/hour,11-09 20:00+1,10.78857516
Frigg 0.1.0,DKFlex,Denmark,Final Energy|Electricity|Heat,MWh/hour,11-09 21:00+1,196.590528
Frigg 0.1.0,DKFlex,Denmark,Final Energy|Electricity|Heat,MWh/hour,11-09 22:00+1,132.1728535
Frigg 0.1.0,DKFlex,Denmark,Final Energy|Electricity|Heat,MWh/hour,11-09 23:00+1,22.25826617
Frigg 0.1.0,DKFlex,Denmark,Final Energy|Electricity|Heat,MWh/hour,11-10 00:00+1,186.4292837
Frigg 0.1.0,DKFlex,Denmark,Final Energy|Electricity|Heat,MWh/hour,11-10 01:00+1,149.0179202
Frigg 0.1.0,DKFlex,Denmark,Final Energy|Electricity|Heat,MWh/hour,11-10 02:00+1,73.63984322
Frigg 0.1.0,DKFlex,Denmark,Final Energy|Electricity|Heat,MWh/hour,11-10 03:00+1,65.48461745
Frigg 0.1.0,DKFlex,Denmark,Final Energy|Electricity|Heat,MWh/hour,11-10 04:00+1,135.7084305
Frigg 0.1.0,DKFlex,Denmark,Final Energy|Electricity|Heat,MWh/hour,11-10 05:00+1,190.9134821
Frigg 0.1.0,DKFlex,Denmark,Final Energy|Electricity|Heat,MWh/hour,11-10 06:00+1,66.40388351
Frigg 0.1.0,DKFlex,Denmark,Final Energy|Electricity|Heat,MWh/hour,11-10 07:00+1,106.0834339
Frigg 0.1.0,DKFlex,Denmark,Final Energy|Electricity|Heat,MWh/hour,11-10 08:00+1,163.3571435
Frigg 0.1.0,DKFlex,Denmark,Final Energy|Electricity|Heat,MWh/hour,11-10 09:00+1,123.5128382
Frigg 0.1.0,DKFlex,Denmark,Final Energy|Electricity|Heat,MWh/hour,11-10 10:00+1,74.93756391
Frigg 0.1.0,DKFlex,Denmark,Final Energy|Electricity|Heat,MWh/hour,11-10 11:00+1,28.48612976
Frigg 0.1.0,DKFlex,Denmark,Final Energy|Electricity|Heat,MWh/hour,11-10 12:00+1,190.3738622
Frigg 0.1.0,DKFlex,Denmark,Final Energy|Electricity|Heat,MWh/hour,11-10 13:00+1,195.2491095
Frigg 0.1.0,DKFlex,Denmark,Final Energy|Electricity|Heat,MWh/hour,11-10 14:00+1,150.6005866
Frigg 0.1.0,DKFlex,Denmark,Final Energy|Electricity|Heat,MWh/hour,11-10 15:00+1,151.9645328
Frigg 0.1.0,DKFlex,Denmark,Final Energy|Electricity|Heat,MWh/hour,11-10 16:00+1,118.6759808
Frigg 0.1.0,DKFlex,Denmark,Final Energy|Electricity|Heat,MWh/hour,11-10 17:00+1,98.41300395
Frigg 0.1.0,DKFlex,Denmark,Final Energy|Electricity|Heat,MWh/hour,11-10 18:00+1,149.3599599
Frigg 0.1.0,DKFlex,Denmark,Final Energy|Electricity|Heat,MWh/hour,11-10 19:00+1,104.0093844
Frigg 0.1.0,DKFlex,Denmark,Final Energy|Electricity|Heat,MWh/hour,11-10 20:00+1,112.32467
Frigg 0.1.0,DKFlex,Denmark,Final Energy|Electricity|Heat,MWh/hour,11-10 21:00+1,6.196832153
Frigg 0.1.0,DKFlex,Denmark,Final Energy|Electricity|Heat,MWh/hour,11-10 22:00+1,116.1425829
Frigg 0.1.0,DKFlex,Denmark,Final Energy|Electricity|Heat,MWh/hour,11-10 23:00+1,4.175065761
Frigg 0.1.0,DKFlex,Denmark,Final Energy|Electricity|Heat,MWh/hour,11-11 00:00+1,67.67984345
Frigg 0.1.0,DKFlex,Denmark,Final Energy|Electricity|Heat,MWh/hour,11-11 01:00+1,160.6880802
Frigg 0.1.0,DKFlex,Denmark,Final Energy|Electricity|Heat,MWh/hour,11-11 02:00+1,131.6829438
Frigg 0.1.0,DKFlex,Denmark,Final Energy|Electricity|Heat,MWh/hour,11-11 03:00+1,165.2588365
