Model,Scenario,Region,Variable,Unit,2050
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Portugal,Rate Automatic Frequency Restoration Reserve|Electricity|Hydro|Pumped Storage,%,0.1
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Scandinavia,Rate Automatic Frequency Restoration Reserve|Electricity|Hydro|Pumped Storage,%,0.1
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Slovakia,Rate Automatic Frequency Restoration Reserve|Electricity|Hydro|Pumped Storage,%,0.1
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,United Kingdom,Rate Automatic Frequency Restoration Reserve|Electricity|Hydro|Pumped Storage,%,0.1
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Austria,Inertia|Electricity|Hydro|Pumped Storage,second,4.5
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Balkans,Inertia|Electricity|Hydro|Pumped Storage,second,4.5
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Baltics,Inertia|Electricity|Hydro|Pumped Storage,second,4.5
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Belgium,Inertia|Electricity|Hydro|Pumped Storage,second,4.5
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Switzerland,Inertia|Electricity|Hydro|Pumped Storage,second,4.5
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Czech Republic,Inertia|Electricity|Hydro|Pumped Storage,second,4.5
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Germany,Inertia|Electricity|Hydro|Pumped Storage,second,4.5
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Spain,Inertia|Electricity|Hydro|Pumped Storage,second,4.5
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,France,Inertia|Electricity|Hydro|Pumped Storage,second,4.5
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Hungary,Inertia|Electricity|Hydro|Pumped Storage,second,4.5
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Ireland,Inertia|Electricity|Hydro|Pumped Storage,second,4.5
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Italy,Inertia|Electricity|Hydro|Pumped Storage,second,4.5
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Poland,Inertia|Electricity|Hydro|Pumped Storage,second,4.5
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Portugal,Inertia|Electricity|Hydro|Pumped Storage,second,4.5
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Scandinavia,Inertia|Electricity|Hydro|Pumped Storage,second,4.5
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Slovakia,Inertia|Electricity|Hydro|Pumped Storage,second,4.5
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,United Kingdom,Inertia|Electricity|Hydro|Pumped Storage,second,4.5
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Austria,Maximum Active power|Electricity|Solar,MW,7226.161592992038
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Balkans,Maximum Active power|Electricity|Solar,MW,23652.941953702222
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Baltics,Maximum Active power|Electricity|Solar,MW,1362.7002974249706
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Belgium,Maximum Active power|Electricity|Solar,MW,8421.28433578254
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Switzerland,Maximum Active power|Electricity|Solar,MW,10500.0
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Czech Republic,Maximum Active power|Electricity|Solar,MW,3925.0000000000273
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Germany,Maximum Active power|Electricity|Solar,MW,54427.86567043891
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Spain,Maximum Active power|Electricity|Solar,MW,50822.0
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,France,Maximum Active power|Electricity|Solar,MW,33210.90897517205
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Hungary,Maximum Active power|Electricity|Solar,MW,3126.9523049609556
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Ireland,Maximum Active power|Electricity|Solar,MW,258.06584658903716
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Italy,Maximum Active power|Electricity|Solar,MW,30252.000000004788
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,The Netherlands,Maximum Active power|Electricity|Solar,MW,6173.00072095383
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Poland,Maximum Active power|Electricity|Solar,MW,3807.000000000093
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Portugal,Maximum Active power|Electricity|Solar,MW,5543.999999999676
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Scandinavia,Maximum Active power|Electricity|Solar,MW,6214.99999999998
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Slovakia,Maximum Active power|Electricity|Solar,MW,1003.9549609365815
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,United Kingdom,Maximum Active power|Electricity|Solar,MW,6386.11640885108
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Austria,Maximum Active power|Electricity|Hydro|Run of River,MW,44419000.00001739
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Balkans,Maximum Active power|Electricity|Hydro|Run of River,MW,29951602.623822197
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Baltics,Maximum Active power|Electricity|Hydro|Run of River,MW,622.8442122741883
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Belgium,Maximum Active power|Electricity|Hydro|Run of River,MW,204.66617069649007
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Switzerland,Maximum Active power|Electricity|Hydro|Run of River,MW,19603999.999999236
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Czech Republic,Maximum Active power|Electricity|Hydro|Run of River,MW,237.44292237442704
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Germany,Maximum Active power|Electricity|Hydro|Run of River,MW,24699999.99999506
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Spain,Maximum Active power|Electricity|Hydro|Run of River,MW,35894999.99999226
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,France,Maximum Active power|Electricity|Hydro|Run of River,MW,57525604.58891469
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Hungary,Maximum Active power|Electricity|Hydro|Run of River,MW,523.972602739726
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Ireland,Maximum Active power|Electricity|Hydro|Run of River,MW,124.55187283231474
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Italy,Maximum Active power|Electricity|Hydro|Run of River,MW,23870000.00000092
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,The Netherlands,Maximum Active power|Electricity|Hydro|Run of River,MW,83.59752820609602
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Poland,Maximum Active power|Electricity|Hydro|Run of River,MW,1369.8630136983925
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Portugal,Maximum Active power|Electricity|Hydro|Run of River,MW,14539000.00000394
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Scandinavia,Maximum Active power|Electricity|Hydro|Run of River,MW,83766260.48937842
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Slovakia,Maximum Active power|Electricity|Hydro|Run of River,MW,6607000.000000001
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,United Kingdom,Maximum Active power|Electricity|Hydro|Run of River,MW,534.2465753424598
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,United Kingdom,Maximum Active power|Electricity|Wind|OffShore,MW,101717.51237623763
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Austria,Maximum Active power|Electricity|Wind|OnShore,MW,6874.965006803281
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Balkans,Maximum Active power|Electricity|Wind|OnShore,MW,49151.197916944024
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Baltics,Maximum Active power|Electricity|Wind|OnShore,MW,36912.367732358034
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Belgium,Maximum Active power|Electricity|Wind|OnShore,MW,10900.95648118104
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Switzerland,Maximum Active power|Electricity|Wind|OnShore,MW,1382.3318693170468
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Czech Republic,Maximum Active power|Electricity|Wind|OnShore,MW,10278.880629054147
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Germany,Maximum Active power|Electricity|Wind|OnShore,MW,98599.86328744286
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Spain,Maximum Active power|Electricity|Wind|OnShore,MW,67448.15419610437
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,France,Maximum Active power|Electricity|Wind|OnShore,MW,84835.83279813731
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Hungary,Maximum Active power|Electricity|Wind|OnShore,MW,4889.0479056701
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Ireland,Maximum Active power|Electricity|Wind|OnShore,MW,15479.338550570848
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Italy,Maximum Active power|Electricity|Wind|OnShore,MW,41292.850429297716
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,The Netherlands,Maximum Active power|Electricity|Wind|OnShore,MW,14993.18874262271
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Poland,Maximum Active power|Electricity|Wind|OnShore,MW,62520.703296892105
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Portugal,Maximum Active power|Electricity|Wind|OnShore,MW,11474.345803896736
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Scandinavia,Maximum Active power|Electricity|Wind|OnShore,MW,104426.83690522317
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Slovakia,Maximum Active power|Electricity|Wind|OnShore,MW,4696.638227062267
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,United Kingdom,Maximum Active power|Electricity|Wind|OnShore,MW,83586.64159660721
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Austria,Minimum Active power|Electricity|Solar,MW,0
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Balkans,Minimum Active power|Electricity|Solar,MW,0
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Baltics,Minimum Active power|Electricity|Solar,MW,0
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Belgium,Minimum Active power|Electricity|Solar,MW,0
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Switzerland,Minimum Active power|Electricity|Solar,MW,0
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Czech Republic,Minimum Active power|Electricity|Solar,MW,0
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Germany,Minimum Active power|Electricity|Solar,MW,0
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Spain,Minimum Active power|Electricity|Solar,MW,0
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,France,Minimum Active power|Electricity|Solar,MW,0
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Hungary,Minimum Active power|Electricity|Solar,MW,0
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Ireland,Minimum Active power|Electricity|Solar,MW,0
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Italy,Minimum Active power|Electricity|Solar,MW,0
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,The Netherlands,Minimum Active power|Electricity|Solar,MW,0
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Poland,Minimum Active power|Electricity|Solar,MW,0
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Portugal,Minimum Active power|Electricity|Solar,MW,0
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Scandinavia,Minimum Active power|Electricity|Solar,MW,0
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Slovakia,Minimum Active power|Electricity|Solar,MW,0
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,United Kingdom,Minimum Active power|Electricity|Solar,MW,0
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Austria,Minimum Active power|Electricity|Hydro|Run of River,MW,0
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Balkans,Minimum Active power|Electricity|Hydro|Run of River,MW,0
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Baltics,Minimum Active power|Electricity|Hydro|Run of River,MW,0
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Belgium,Minimum Active power|Electricity|Hydro|Run of River,MW,0
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Switzerland,Minimum Active power|Electricity|Hydro|Run of River,MW,0
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Czech Republic,Minimum Active power|Electricity|Hydro|Run of River,MW,0
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Germany,Minimum Active power|Electricity|Hydro|Run of River,MW,0
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Spain,Minimum Active power|Electricity|Hydro|Run of River,MW,0
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,France,Minimum Active power|Electricity|Hydro|Run of River,MW,0
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Hungary,Minimum Active power|Electricity|Hydro|Run of River,MW,0
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Ireland,Minimum Active power|Electricity|Hydro|Run of River,MW,0
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Italy,Minimum Active power|Electricity|Hydro|Run of River,MW,0
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,The Netherlands,Minimum Active power|Electricity|Hydro|Run of River,MW,0
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Poland,Minimum Active power|Electricity|Hydro|Run of River,MW,0
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Portugal,Minimum Active power|Electricity|Hydro|Run of River,MW,0
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Scandinavia,Minimum Active power|Electricity|Hydro|Run of River,MW,0
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Slovakia,Minimum Active power|Electricity|Hydro|Run of River,MW,0
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,United Kingdom,Minimum Active power|Electricity|Hydro|Run of River,MW,0
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,United Kingdom,Minimum Active power|Electricity|Wind|OffShore,MW,0
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Austria,Minimum Active power|Electricity|Wind|OnShore,MW,0
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Balkans,Minimum Active power|Electricity|Wind|OnShore,MW,0
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Baltics,Minimum Active power|Electricity|Wind|OnShore,MW,0
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Belgium,Minimum Active power|Electricity|Wind|OnShore,MW,0
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Switzerland,Minimum Active power|Electricity|Wind|OnShore,MW,0
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Czech Republic,Minimum Active power|Electricity|Wind|OnShore,MW,0
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Germany,Minimum Active power|Electricity|Wind|OnShore,MW,0
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Spain,Minimum Active power|Electricity|Wind|OnShore,MW,0
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,France,Minimum Active power|Electricity|Wind|OnShore,MW,0
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Hungary,Minimum Active power|Electricity|Wind|OnShore,MW,0
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Ireland,Minimum Active power|Electricity|Wind|OnShore,MW,0
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Italy,Minimum Active power|Electricity|Wind|OnShore,MW,0
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,The Netherlands,Minimum Active power|Electricity|Wind|OnShore,MW,0
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Poland,Minimum Active power|Electricity|Wind|OnShore,MW,0
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Portugal,Minimum Active power|Electricity|Wind|OnShore,MW,0
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Scandinavia,Minimum Active power|Electricity|Wind|OnShore,MW,0
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Slovakia,Minimum Active power|Electricity|Wind|OnShore,MW,0
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,United Kingdom,Minimum Active power|Electricity|Wind|OnShore,MW,0
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Austria,Rate Frequency Containment Reserve|Electricity|Solar,%,0.1
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Balkans,Rate Frequency Containment Reserve|Electricity|Solar,%,0.1
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Baltics,Rate Frequency Containment Reserve|Electricity|Solar,%,0.1
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Belgium,Rate Frequency Containment Reserve|Electricity|Solar,%,0.1
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Switzerland,Rate Frequency Containment Reserve|Electricity|Solar,%,0.1
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Czech Republic,Rate Frequency Containment Reserve|Electricity|Solar,%,0.1
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Germany,Rate Frequency Containment Reserve|Electricity|Solar,%,0.1
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Spain,Rate Frequency Containment Reserve|Electricity|Solar,%,0.1
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,France,Rate Frequency Containment Reserve|Electricity|Solar,%,0.1
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Hungary,Rate Frequency Containment Reserve|Electricity|Solar,%,0.1
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Ireland,Rate Frequency Containment Reserve|Electricity|Solar,%,0.1
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Italy,Rate Frequency Containment Reserve|Electricity|Solar,%,0.1
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,The Netherlands,Rate Frequency Containment Reserve|Electricity|Solar,%,0.1
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Poland,Rate Frequency Containment Reserve|Electricity|Solar,%,0.1
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Portugal,Rate Frequency Containment Reserve|Electricity|Solar,%,0.1
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Scandinavia,Rate Frequency Containment Reserve|Electricity|Solar,%,0.1
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Slovakia,Rate Frequency Containment Reserve|Electricity|Solar,%,0.1
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,United Kingdom,Rate Frequency Containment Reserve|Electricity|Solar,%,0.1
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Austria,Rate Frequency Containment Reserve|Electricity|Hydro|Run of River,%,0.1
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Balkans,Rate Frequency Containment Reserve|Electricity|Hydro|Run of River,%,0.1
