HOUR;AT;BE;BG;CH;CZ;DE;DK;ES;FI;FR;GR;HR;HU;IE;IT;LU;NL;NO;PL;PT;RO;SE;SI;SK;UK;EE;LT;LV;NONEU_Balkan;TR
7263;0.39951771;0.29444414;0.14745998;0.35;0.26402633;0.51361842;0.51361842;0.1903387;0.34956855;0.32645918;0.15186889;0.34720821;0.55058945;0.30282701;0.30209654;0.22482893;0.29444414;0.55;0.19580144;0.31512068;0.25167296;0.48;0.43328189;0.20228478;0.23911621;0.19860696;0.19860696;0.05600358;0.24049017;0.15186889
7264;0.39951771;0.29444414;0.14745998;0.36;0.26402633;0.51361842;0.51361842;0.1903387;0.34956855;0.32645918;0.15186889;0.34720821;0.55058945;0.30282701;0.30209654;0.22482893;0.29444414;0.57;0.19580144;0.31512068;0.25167296;0.48;0.43328189;0.20228478;0.23911621;0.19860696;0.19860696;0.05600358;0.24049017;0.15186889
7265;0.39951771;0.29444414;0.14745998;0.36;0.26402633;0.51361842;0.51361842;0.1903387;0.34956855;0.32645918;0.15186889;0.34720821;0.55058945;0.30282701;0.30209654;0.22482893;0.29444414;0.58;0.19580144;0.31512068;0.25167296;0.49;0.43328189;0.20228478;0.23911621;0.19860696;0.19860696;0.05600358;0.24049017;0.15186889
7266;0.39951771;0.29444414;0.14745998;0.36;0.26402633;0.51361842;0.51361842;0.1903387;0.34956855;0.32645918;0.15186889;0.34720821;0.55058945;0.30282701;0.30209654;0.22482893;0.29444414;0.6;0.19580144;0.31512068;0.25167296;0.5;0.43328189;0.20228478;0.23911621;0.19860696;0.19860696;0.05600358;0.24049017;0.15186889
7267;0.39951771;0.29444414;0.14745998;0.37;0.26402633;0.51361842;0.51361842;0.1903387;0.34956855;0.32645918;0.15186889;0.34720821;0.55058945;0.30282701;0.30209654;0.22482893;0.29444414;0.6;0.19580144;0.31512068;0.25167296;0.52;0.43328189;0.20228478;0.23911621;0.19860696;0.19860696;0.05600358;0.24049017;0.15186889
7268;0.39951771;0.29444414;0.14745998;0.37;0.26402633;0.51361842;0.51361842;0.1903387;0.34956855;0.32645918;0.15186889;0.34720821;0.55058945;0.30282701;0.30209654;0.22482893;0.29444414;0.59;0.19580144;0.31512068;0.25167296;0.51;0.43328189;0.20228478;0.23911621;0.19860696;0.19860696;0.05600358;0.24049017;0.15186889
7269;0.39951771;0.29444414;0.14745998;0.35;0.26402633;0.51361842;0.51361842;0.1903387;0.34956855;0.32645918;0.15186889;0.34720821;0.55058945;0.30282701;0.30209654;0.22482893;0.29444414;0.59;0.19580144;0.31512068;0.25167296;0.5;0.43328189;0.20228478;0.23911621;0.19860696;0.19860696;0.05600358;0.24049017;0.15186889
7270;0.39951771;0.29444414;0.14745998;0.33;0.26402633;0.51361842;0.51361842;0.1903387;0.34956855;0.32645918;0.15186889;0.34720821;0.55058945;0.30282701;0.30209654;0.22482893;0.29444414;0.57;0.19580144;0.31512068;0.25167296;0.48;0.43328189;0.20228478;0.23911621;0.19860696;0.19860696;0.05600358;0.24049017;0.15186889
7271;0.39951771;0.29444414;0.14745998;0.32;0.26402633;0.51361842;0.51361842;0.1903387;0.34956855;0.32645918;0.15186889;0.34720821;0.55058945;0.30282701;0.30209654;0.22482893;0.29444414;0.55;0.19580144;0.31512068;0.25167296;0.46;0.43328189;0.20228478;0.23911621;0.19860696;0.19860696;0.05600358;0.24049017;0.15186889
7272;0.39951771;0.29444414;0.14745998;0.31;0.26402633;0.51361842;0.51361842;0.1903387;0.34956855;0.32645918;0.15186889;0.34720821;0.55058945;0.30282701;0.30209654;0.22482893;0.29444414;0.51;0.19580144;0.31512068;0.25167296;0.42;0.43328189;0.20228478;0.23911621;0.19860696;0.19860696;0.05600358;0.24049017;0.15186889
7273;0.39951771;0.29444414;0.14745998;0.29;0.26402633;0.51361842;0.51361842;0.1903387;0.34956855;0.32645918;0.15186889;0.34720821;0.55058945;0.30282701;0.30209654;0.22482893;0.29444414;0.49;0.19580144;0.31512068;0.25167296;0.4;0.43328189;0.20228478;0.23911621;0.19860696;0.19860696;0.05600358;0.24049017;0.15186889
7274;0.39951771;0.29444414;0.14745998;0.29;0.26402633;0.51361842;0.51361842;0.1903387;0.34956855;0.32645918;0.15186889;0.34720821;0.55058945;0.30282701;0.30209654;0.22482893;0.29444414;0.48;0.19580144;0.31512068;0.25167296;0.38;0.43328189;0.20228478;0.23911621;0.19860696;0.19860696;0.05600358;0.24049017;0.15186889
7275;0.39951771;0.29444414;0.14745998;0.29;0.26402633;0.51361842;0.51361842;0.1903387;0.34956855;0.32645918;0.15186889;0.34720821;0.55058945;0.30282701;0.30209654;0.22482893;0.29444414;0.47;0.19580144;0.31512068;0.25167296;0.38;0.43328189;0.20228478;0.23911621;0.19860696;0.19860696;0.05600358;0.24049017;0.15186889
7276;0.39951771;0.29444414;0.14745998;0.3;0.26402633;0.51361842;0.51361842;0.1903387;0.34956855;0.32645918;0.15186889;0.34720821;0.55058945;0.30282701;0.30209654;0.22482893;0.29444414;0.47;0.19580144;0.31512068;0.25167296;0.38;0.43328189;0.20228478;0.23911621;0.19860696;0.19860696;0.05600358;0.24049017;0.15186889
7277;0.39951771;0.29444414;0.14745998;0.3;0.26402633;0.51361842;0.51361842;0.1903387;0.34956855;0.32645918;0.15186889;0.34720821;0.55058945;0.30282701;0.30209654;0.22482893;0.29444414;0.48;0.19580144;0.31512068;0.25167296;0.38;0.43328189;0.20228478;0.23911621;0.19860696;0.19860696;0.05600358;0.24049017;0.15186889
7278;0.39951771;0.29444414;0.14745998;0.29;0.26402633;0.51361842;0.51361842;0.1903387;0.34956855;0.32645918;0.15186889;0.34720821;0.55058945;0.30282701;0.30209654;0.22482893;0.29444414;0.49;0.19580144;0.31512068;0.25167296;0.38;0.43328189;0.20228478;0.23911621;0.19860696;0.19860696;0.05600358;0.24049017;0.15186889
7279;0.39951771;0.29444414;0.14745998;0.3;0.26402633;0.51361842;0.51361842;0.1903387;0.34956855;0.32645918;0.15186889;0.34720821;0.55058945;0.30282701;0.30209654;0.22482893;0.29444414;0.53;0.19580144;0.31512068;0.25167296;0.41;0.43328189;0.20228478;0.23911621;0.19860696;0.19860696;0.05600358;0.24049017;0.15186889
7280;0.39951771;0.29444414;0.14745998;0.33;0.26402633;0.51361842;0.51361842;0.1903387;0.34956855;0.32645918;0.15186889;0.34720821;0.55058945;0.30282701;0.30209654;0.22482893;0.29444414;0.59;0.19580144;0.31512068;0.25167296;0.45;0.43328189;0.20228478;0.23911621;0.19860696;0.19860696;0.05600358;0.24049017;0.15186889
7281;0.39951771;0.29444414;0.14745998;0.36;0.26402633;0.51361842;0.51361842;0.1903387;0.34956855;0.32645918;0.15186889;0.34720821;0.55058945;0.30282701;0.30209654;0.22482893;0.29444414;0.59;0.19580144;0.31512068;0.25167296;0.49;0.43328189;0.20228478;0.23911621;0.19860696;0.19860696;0.05600358;0.24049017;0.15186889
7282;0.39951771;0.29444414;0.14745998;0.37;0.26402633;0.51361842;0.51361842;0.1903387;0.34956855;0.32645918;0.15186889;0.34720821;0.55058945;0.30282701;0.30209654;0.22482893;0.29444414;0.58;0.19580144;0.31512068;0.25167296;0.5;0.43328189;0.20228478;0.23911621;0.19860696;0.19860696;0.05600358;0.24049017;0.15186889
7283;0.39951771;0.29444414;0.14745998;0.37;0.26402633;0.51361842;0.51361842;0.1903387;0.34956855;0.32645918;0.15186889;0.34720821;0.55058945;0.30282701;0.30209654;0.22482893;0.29444414;0.57;0.19580144;0.31512068;0.25167296;0.5;0.43328189;0.20228478;0.23911621;0.19860696;0.19860696;0.05600358;0.24049017;0.15186889
7284;0.39951771;0.29444414;0.14745998;0.37;0.26402633;0.51361842;0.51361842;0.1903387;0.34956855;0.32645918;0.15186889;0.34720821;0.55058945;0.30282701;0.30209654;0.22482893;0.29444414;0.57;0.19580144;0.31512068;0.25167296;0.5;0.43328189;0.20228478;0.23911621;0.19860696;0.19860696;0.05600358;0.24049017;0.15186889
7285;0.39951771;0.29444414;0.14745998;0.38;0.26402633;0.51361842;0.51361842;0.1903387;0.34956855;0.32645918;0.15186889;0.34720821;0.55058945;0.30282701;0.30209654;0.22482893;0.29444414;0.57;0.19580144;0.31512068;0.25167296;0.5;0.43328189;0.20228478;0.23911621;0.19860696;0.19860696;0.05600358;0.24049017;0.15186889
7286;0.39951771;0.29444414;0.14745998;0.36;0.26402633;0.51361842;0.51361842;0.1903387;0.34956855;0.32645918;0.15186889;0.34720821;0.55058945;0.30282701;0.30209654;0.22482893;0.29444414;0.57;0.19580144;0.31512068;0.25167296;0.5;0.43328189;0.20228478;0.23911621;0.19860696;0.19860696;0.05600358;0.24049017;0.15186889
7287;0.39951771;0.29444414;0.14745998;0.36;0.26402633;0.51361842;0.51361842;0.1903387;0.34956855;0.32645918;0.15186889;0.34720821;0.55058945;0.30282701;0.30209654;0.22482893;0.29444414;0.57;0.19580144;0.31512068;0.25167296;0.5;0.43328189;0.20228478;0.23911621;0.19860696;0.19860696;0.05600358;0.24049017;0.15186889
7288;0.39951771;0.29444414;0.14745998;0.35;0.26402633;0.51361842;0.51361842;0.1903387;0.34956855;0.32645918;0.15186889;0.34720821;0.55058945;0.30282701;0.30209654;0.22482893;0.29444414;0.58;0.19580144;0.31512068;0.25167296;0.5;0.43328189;0.20228478;0.23911621;0.19860696;0.19860696;0.05600358;0.24049017;0.15186889
7289;0.39951771;0.29444414;0.14745998;0.35;0.26402633;0.51361842;0.51361842;0.1903387;0.34956855;0.32645918;0.15186889;0.34720821;0.55058945;0.30282701;0.30209654;0.22482893;0.29444414;0.59;0.19580144;0.31512068;0.25167296;0.5;0.43328189;0.20228478;0.23911621;0.19860696;0.19860696;0.05600358;0.24049017;0.15186889
7290;0.39951771;0.29444414;0.14745998;0.36;0.26402633;0.51361842;0.51361842;0.1903387;0.34956855;0.32645918;0.15186889;0.34720821;0.55058945;0.30282701;0.30209654;0.22482893;0.29444414;0.6;0.19580144;0.31512068;0.25167296;0.51;0.43328189;0.20228478;0.23911621;0.19860696;0.19860696;0.05600358;0.24049017;0.15186889
7291;0.39951771;0.29444414;0.14745998;0.37;0.26402633;0.51361842;0.51361842;0.1903387;0.34956855;0.32645918;0.15186889;0.34720821;0.55058945;0.30282701;0.30209654;0.22482893;0.29444414;0.59;0.19580144;0.31512068;0.25167296;0.53;0.43328189;0.20228478;0.23911621;0.19860696;0.19860696;0.05600358;0.24049017;0.15186889
7292;0.39951771;0.29444414;0.14745998;0.38;0.26402633;0.51361842;0.51361842;0.1903387;0.34956855;0.32645918;0.15186889;0.34720821;0.55058945;0.30282701;0.30209654;0.22482893;0.29444414;0.58;0.19580144;0.31512068;0.25167296;0.51;0.43328189;0.20228478;0.23911621;0.19860696;0.19860696;0.05600358;0.24049017;0.15186889
7293;0.39951771;0.29444414;0.14745998;0.36;0.26402633;0.51361842;0.51361842;0.1903387;0.34956855;0.32645918;0.15186889;0.34720821;0.55058945;0.30282701;0.30209654;0.22482893;0.29444414;0.57;0.19580144;0.31512068;0.25167296;0.5;0.43328189;0.20228478;0.23911621;0.19860696;0.19860696;0.05600358;0.24049017;0.15186889
7294;0.39951771;0.29444414;0.14745998;0.33;0.26402633;0.51361842;0.51361842;0.1903387;0.34956855;0.32645918;0.15186889;0.34720821;0.55058945;0.30282701;0.30209654;0.22482893;0.29444414;0.56;0.19580144;0.31512068;0.25167296;0.48;0.43328189;0.20228478;0.23911621;0.19860696;0.19860696;0.05600358;0.24049017;0.15186889
7295;0.39951771;0.29444414;0.14745998;0.31;0.26402633;0.51361842;0.51361842;0.1903387;0.34956855;0.32645918;0.15186889;0.34720821;0.55058945;0.30282701;0.30209654;0.22482893;0.29444414;0.53;0.19580144;0.31512068;0.25167296;0.46;0.43328189;0.20228478;0.23911621;0.19860696;0.19860696;0.05600358;0.24049017;0.15186889
7296;0.39951771;0.29444414;0.14745998;0.31;0.26402633;0.51361842;0.51361842;0.1903387;0.34956855;0.32645918;0.15186889;0.34720821;0.55058945;0.30282701;0.30209654;0.22482893;0.29444414;0.5;0.19580144;0.31512068;0.25167296;0.43;0.43328189;0.20228478;0.23911621;0.19860696;0.19860696;0.05600358;0.24049017;0.15186889
7297;0.45150421;0.310642;0.18106523;0.31;0.25000893;0.54343119;0.54343119;0.28772286;0.44085597;0.44296411;0.14522784;0.47646225;0.76974565;0.30890943;0.38305404;0.23484848;0.310642;0.5;0.22214379;0.38582423;0.2614936;0.35;0.70000288;0.24528749;0.28700077;0.25237398;0.25237398;0.13870517;0.394947038;0.14522784
7298;0.45150421;0.310642;0.18106523;0.32;0.25000893;0.54343119;0.54343119;0.28772286;0.44085597;0.44296411;0.14522784;0.47646225;0.76974565;0.30890943;0.38305404;0.23484848;0.310642;0.47;0.22214379;0.38582423;0.2614936;0.33;0.70000288;0.24528749;0.28700077;0.25237398;0.25237398;0.13870517;0.394947038;0.14522784
7299;0.45150421;0.310642;0.18106523;0.33;0.25000893;0.54343119;0.54343119;0.28772286;0.44085597;0.44296411;0.14522784;0.47646225;0.76974565;0.30890943;0.38305404;0.23484848;0.310642;0.46;0.22214379;0.38582423;0.2614936;0.32;0.70000288;0.24528749;0.28700077;0.25237398;0.25237398;0.13870517;0.394947038;0.14522784
7300;0.45150421;0.310642;0.18106523;0.32;0.25000893;0.54343119;0.54343119;0.28772286;0.44085597;0.44296411;0.14522784;0.47646225;0.76974565;0.30890943;0.38305404;0.23484848;0.310642;0.46;0.22214379;0.38582423;0.2614936;0.32;0.70000288;0.24528749;0.28700077;0.25237398;0.25237398;0.13870517;0.394947038;0.14522784
7301;0.45150421;0.310642;0.18106523;0.32;0.25000893;0.54343119;0.54343119;0.28772286;0.44085597;0.44296411;0.14522784;0.47646225;0.76974565;0.30890943;0.38305404;0.23484848;0.310642;0.46;0.22214379;0.38582423;0.2614936;0.32;0.70000288;0.24528749;0.28700077;0.25237398;0.25237398;0.13870517;0.394947038;0.14522784
7302;0.45150421;0.310642;0.18106523;0.3;0.25000893;0.54343119;0.54343119;0.28772286;0.44085597;0.44296411;0.14522784;0.47646225;0.76974565;0.30890943;0.38305404;0.23484848;0.310642;0.45;0.22214379;0.38582423;0.2614936;0.33;0.70000288;0.24528749;0.28700077;0.25237398;0.25237398;0.13870517;0.394947038;0.14522784
7303;0.45150421;0.310642;0.18106523;0.33;0.25000893;0.54343119;0.54343119;0.28772286;0.44085597;0.44296411;0.14522784;0.47646225;0.76974565;0.30890943;0.38305404;0.23484848;0.310642;0.46;0.22214379;0.38582423;0.2614936;0.35;0.70000288;0.24528749;0.28700077;0.25237398;0.25237398;0.13870517;0.394947038;0.14522784
7304;0.45150421;0.310642;0.18106523;0.34;0.25000893;0.54343119;0.54343119;0.28772286;0.44085597;0.44296411;0.14522784;0.47646225;0.76974565;0.30890943;0.38305404;0.23484848;0.310642;0.52;0.22214379;0.38582423;0.2614936;0.39;0.70000288;0.24528749;0.28700077;0.25237398;0.25237398;0.13870517;0.394947038;0.14522784
7305;0.45150421;0.310642;0.18106523;0.34;0.25000893;0.54343119;0.54343119;0.28772286;0.44085597;0.44296411;0.14522784;0.47646225;0.76974565;0.30890943;0.38305404;0.23484848;0.310642;0.58;0.22214379;0.38582423;0.2614936;0.41;0.70000288;0.24528749;0.28700077;0.25237398;0.25237398;0.13870517;0.394947038;0.14522784
7306;0.45150421;0.310642;0.18106523;0.35;0.25000893;0.54343119;0.54343119;0.28772286;0.44085597;0.44296411;0.14522784;0.47646225;0.76974565;0.30890943;0.38305404;0.23484848;0.310642;0.59;0.22214379;0.38582423;0.2614936;0.43;0.70000288;0.24528749;0.28700077;0.25237398;0.25237398;0.13870517;0.394947038;0.14522784
7307;0.45150421;0.310642;0.18106523;0.36;0.25000893;0.54343119;0.54343119;0.28772286;0.44085597;0.44296411;0.14522784;0.47646225;0.76974565;0.30890943;0.38305404;0.23484848;0.310642;0.58;0.22214379;0.38582423;0.2614936;0.43;0.70000288;0.24528749;0.28700077;0.25237398;0.25237398;0.13870517;0.394947038;0.14522784
7308;0.45150421;0.310642;0.18106523;0.36;0.25000893;0.54343119;0.54343119;0.28772286;0.44085597;0.44296411;0.14522784;0.47646225;0.76974565;0.30890943;0.38305404;0.23484848;0.310642;0.58;0.22214379;0.38582423;0.2614936;0.43;0.70000288;0.24528749;0.28700077;0.25237398;0.25237398;0.13870517;0.394947038;0.14522784
7309;0.45150421;0.310642;0.18106523;0.37;0.25000893;0.54343119;0.54343119;0.28772286;0.44085597;0.44296411;0.14522784;0.47646225;0.76974565;0.30890943;0.38305404;0.23484848;0.310642;0.57;0.22214379;0.38582423;0.2614936;0.43;0.70000288;0.24528749;0.28700077;0.25237398;0.25237398;0.13870517;0.394947038;0.14522784
7310;0.45150421;0.310642;0.18106523;0.36;0.25000893;0.54343119;0.54343119;0.28772286;0.44085597;0.44296411;0.14522784;0.47646225;0.76974565;0.30890943;0.38305404;0.23484848;0.310642;0.57;0.22214379;0.38582423;0.2614936;0.42;0.70000288;0.24528749;0.28700077;0.25237398;0.25237398;0.13870517;0.394947038;0.14522784
7311;0.45150421;0.310642;0.18106523;0.36;0.25000893;0.54343119;0.54343119;0.28772286;0.44085597;0.44296411;0.14522784;0.47646225;0.76974565;0.30890943;0.38305404;0.23484848;0.310642;0.56;0.22214379;0.38582423;0.2614936;0.42;0.70000288;0.24528749;0.28700077;0.25237398;0.25237398;0.13870517;0.394947038;0.14522784
7312;0.45150421;0.310642;0.18106523;0.35;0.25000893;0.54343119;0.54343119;0.28772286;0.44085597;0.44296411;0.14522784;0.47646225;0.76974565;0.30890943;0.38305404;0.23484848;0.310642;0.55;0.22214379;0.38582423;0.2614936;0.41;0.70000288;0.24528749;0.28700077;0.25237398;0.25237398;0.13870517;0.394947038;0.14522784
7313;0.45150421;0.310642;0.18106523;0.34;0.25000893;0.54343119;0.54343119;0.28772286;0.44085597;0.44296411;0.14522784;0.47646225;0.76974565;0.30890943;0.38305404;0.23484848;0.310642;0.55;0.22214379;0.38582423;0.2614936;0.42;0.70000288;0.24528749;0.28700077;0.25237398;0.25237398;0.13870517;0.394947038;0.14522784
7314;0.45150421;0.310642;0.18106523;0.34;0.25000893;0.54343119;0.54343119;0.28772286;0.44085597;0.44296411;0.14522784;0.47646225;0.76974565;0.30890943;0.38305404;0.23484848;0.310642;0.57;0.22214379;0.38582423;0.2614936;0.43;0.70000288;0.24528749;0.28700077;0.25237398;0.25237398;0.13870517;0.394947038;0.14522784
7315;0.45150421;0.310642;0.18106523;0.36;0.25000893;0.54343119;0.54343119;0.28772286;0.44085597;0.44296411;0.14522784;0.47646225;0.76974565;0.30890943;0.38305404;0.23484848;0.310642;0.59;0.22214379;0.38582423;0.2614936;0.44;0.70000288;0.24528749;0.28700077;0.25237398;0.25237398;0.13870517;0.394947038;0.14522784
7316;0.45150421;0.310642;0.18106523;0.37;0.25000893;0.54343119;0.54343119;0.28772286;0.44085597;0.44296411;0.14522784;0.47646225;0.76974565;0.30890943;0.38305404;0.23484848;0.310642;0.58;0.22214379;0.38582423;0.2614936;0.43;0.70000288;0.24528749;0.28700077;0.25237398;0.25237398;0.13870517;0.394947038;0.14522784
7317;0.45150421;0.310642;0.18106523;0.35;0.25000893;0.54343119;0.54343119;0.28772286;0.44085597;0.44296411;0.14522784;0.47646225;0.76974565;0.30890943;0.38305404;0.23484848;0.310642;0.57;0.22214379;0.38582423;0.2614936;0.41;0.70000288;0.24528749;0.28700077;0.25237398;0.25237398;0.13870517;0.394947038;0.14522784
7318;0.45150421;0.310642;0.18106523;0.33;0.25000893;0.54343119;0.54343119;0.28772286;0.44085597;0.44296411;0.14522784;0.47646225;0.76974565;0.30890943;0.38305404;0.23484848;0.310642;0.55;0.22214379;0.38582423;0.2614936;0.4;0.70000288;0.24528749;0.28700077;0.25237398;0.25237398;0.13870517;0.394947038;0.14522784
7319;0.45150421;0.310642;0.18106523;0.33;0.25000893;0.54343119;0.54343119;0.28772286;0.44085597;0.44296411;0.14522784;0.47646225;0.76974565;0.30890943;0.38305404;0.23484848;0.310642;0.54;0.22214379;0.38582423;0.2614936;0.38;0.70000288;0.24528749;0.28700077;0.25237398;0.25237398;0.13870517;0.394947038;0.14522784
7320;0.45150421;0.310642;0.18106523;0.33;0.25000893;0.54343119;0.54343119;0.28772286;0.44085597;0.44296411;0.14522784;0.47646225;0.76974565;0.30890943;0.38305404;0.23484848;0.310642;0.52;0.22214379;0.38582423;0.2614936;0.36;0.70000288;0.24528749;0.28700077;0.25237398;0.25237398;0.13870517;0.394947038;0.14522784
7321;0.45150421;0.310642;0.18106523;0.32;0.25000893;0.54343119;0.54343119;0.28772286;0.44085597;0.44296411;0.14522784;0.47646225;0.76974565;0.30890943;0.38305404;0.23484848;0.310642;0.5;0.22214379;0.38582423;0.2614936;0.34;0.70000288;0.24528749;0.28700077;0.25237398;0.25237398;0.13870517;0.394947038;0.14522784
7322;0.45150421;0.310642;0.18106523;0.31;0.25000893;0.54343119;0.54343119;0.28772286;0.44085597;0.44296411;0.14522784;0.47646225;0.76974565;0.30890943;0.38305404;0.23484848;0.310642;0.48;0.22214379;0.38582423;0.2614936;0.33;0.70000288;0.24528749;0.28700077;0.25237398;0.25237398;0.13870517;0.394947038;0.14522784
7323;0.45150421;0.310642;0.18106523;0.31;0.25000893;0.54343119;0.54343119;0.28772286;0.44085597;0.44296411;0.14522784;0.47646225;0.76974565;0.30890943;0.38305404;0.23484848;0.310642;0.47;0.22214379;0.38582423;0.2614936;0.32;0.70000288;0.24528749;0.28700077;0.25237398;0.25237398;0.13870517;0.394947038;0.14522784
7324;0.45150421;0.310642;0.18106523;0.3;0.25000893;0.54343119;0.54343119;0.28772286;0.44085597;0.44296411;0.14522784;0.47646225;0.76974565;0.30890943;0.38305404;0.23484848;0.310642;0.46;0.22214379;0.38582423;0.2614936;0.32;0.70000288;0.24528749;0.28700077;0.25237398;0.25237398;0.13870517;0.394947038;0.14522784
7325;0.45150421;0.310642;0.18106523;0.29;0.25000893;0.54343119;0.54343119;0.28772286;0.44085597;0.44296411;0.14522784;0.47646225;0.76974565;0.30890943;0.38305404;0.23484848;0.310642;0.46;0.22214379;0.38582423;0.2614936;0.32;0.70000288;0.24528749;0.28700077;0.25237398;0.25237398;0.13870517;0.394947038;0.14522784
7326;0.45150421;0.310642;0.18106523;0.29;0.25000893;0.54343119;0.54343119;0.28772286;0.44085597;0.44296411;0.14522784;0.47646225;0.76974565;0.30890943;0.38305404;0.23484848;0.310642;0.46;0.22214379;0.38582423;0.2614936;0.32;0.70000288;0.24528749;0.28700077;0.25237398;0.25237398;0.13870517;0.394947038;0.14522784
7327;0.45150421;0.310642;0.18106523;0.29;0.25000893;0.54343119;0.54343119;0.28772286;0.44085597;0.44296411;0.14522784;0.47646225;0.76974565;0.30890943;0.38305404;0.23484848;0.310642;0.47;0.22214379;0.38582423;0.2614936;0.33;0.70000288;0.24528749;0.28700077;0.25237398;0.25237398;0.13870517;0.394947038;0.14522784
